1649994854.2183309, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1649994854.469841, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1649994854.618214, [255, 255, 185, 185, 188, 188, 190, 180, 177, 255]
1649994854.783345, [171, 177, 161, 166, 176, 178, 178, 170, 158, 164]
1649994854.946173, [154, 163, 150, 155, 164, 168, 169, 161, 150, 151]
1649994855.1020072, [141, 149, 139, 145, 164, 164, 161, 147, 133, 133]
1649994855.257449, [134, 136, 127, 133, 153, 159, 150, 134, 116, 122]
1649994855.412181, [119, 124, 117, 126, 147, 146, 136, 116, 96, 103]
1649994855.561101, [104, 109, 108, 108, 142, 141, 120, 98, 82, 89]
1649994855.712168, [94, 97, 95, 100, 139, 125, 96, 78, 67, 77]
1649994855.8524249, [85, 92, 88, 101, 148, 112, 81, 66, 60, 69]
1649994855.994876, [77, 82, 84, 100, 154, 97, 71, 58, 51, 57]
1649994856.1369889, [69, 75, 75, 97, 183, 96, 62, 51, 44, 50]
1649994856.284096, [63, 69, 72, 115, 255, 82, 53, 44, 41, 45]
1649994856.431394, [57, 65, 72, 134, 255, 75, 46, 39, 37, 40]
1649994856.581907, [52, 57, 71, 160, 255, 73, 38, 34, 30, 32]
1649994856.7409122, [44, 52, 70, 255, 255, 77, 32, 26, 25, 26]
1649994856.901367, [35, 45, 88, 255, 255, 94, 25, 19, 19, 20]
1649994857.0921888, [30, 41, 255, 255, 255, 138, 19, 16, 14, 15]
1649994857.272492, [22, 41, 255, 255, 255, 134, 17, 14, 14, 11]
1649994857.452595, [20, 33, 255, 255, 255, 155, 18, 13, 13, 10]
1649994857.637408, [18, 31, 255, 255, 255, 170, 18, 15, 13, 9]
1649994857.828394, [21, 27, 255, 255, 64, 87, 255, 255, 255, 9]
1649994858.108501, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1649994858.463493, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
